dew_point,avg_wind,humidity,rain,rain_sum,snow_depth,rain_amount,snow_amount,ice_measure,friction,ice_frequency,mean_temperature,condition
-3.2,4.0,100.0,6.0,3.7,11.0,0.0,0.49,0.09,0.38,112.0,-3.3000000000000003,Snow
4.3,3.1,55.0,0.0,0.0,0.0,0.01,0.0,0.0,0.82,415.0,5.8500000000000005,Normal
0.4,2.4,100.0,4.0,6.0,10.0,0.84,0.0,0.0,0.63,400.0,-4.5,Snow
-5.7,3.1,86.0,4.0,0.3,1.0,0.0,0.1,0.13,0.35,110.0,-2.0,Snow
-11.2,0.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,410.0,-3.25,Normal
5.4,3.4,94.0,0.0,2.3,0.0,0.22,0.0,0.0,0.74,115.0,1.0,Rain
6.0,0.3,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,122.0,9.5,Rain
-15.8,1.8,40.0,0.0,1.3,0.0,0.0,0.0,0.0,0.82,470.0,-5.1499999999999995,Normal
7.0,1.8,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,390.0,8.9,Normal
-8.6,1.6,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,110.0,-4.5,Normal
-3.8768509803221756,4.992473753285138,67.62083517703668,2.646849558875644,3.1494092403754945,0.0,0.05649337169344112,0.21490450716440024,0.0,0.5086646385699897,180.21376013941193,-14.15,Ice
-1.1,2.7172970899799913,99.31827825089312,2.5798594492788753,0.5314065659788885,0.0,0.17249607657525767,0.26131907505817425,0.0,0.3188512471409518,105.0,-1.3,Ice
-13.1,8.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,477.0,-5.85,Normal
-10.205049556629094,6.152889351523353,98.32178207507576,0.3092662283057048,0.0,0.0,0.0,0.14761714676157786,0.1261506282266996,0.3706438193161883,207.7808754734504,-7.346907796977396,Ice
6.5,0.5,85.0,0.0,0.0,0.0,0.01,0.0,0.0,0.82,130.0,9.5,Rain
-3.4,2.2,95.0,4.0,1.5,0.0,0.06,0.1,0.09,0.57,115.0,-2.5999999999999996,Snow
-2.7,3.2,100.0,4.0,3.5,12.0,0.0,0.15,0.07,0.48,110.0,-4.35,Snow
1.4,0.6,95.0,0.0,0.3,0.0,0.14,0.0,0.0,0.78,110.0,3.55,Rain
-4.5,2.8,92.0,4.0,0.7,7.0,0.0,0.16,0.16,0.28,112.0,-1.95,Snow
-17.5,0.4,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,460.0,-4.7,Normal
-2.3,3.6,99.0,4.0,3.9,1.0,0.2,0.04,0.07,0.75,115.0,-1.5,Snow
5.3,3.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,430.0,8.4,Rain
-6.493309896846096,1.1694802095255898,73.76704371451012,0.0,1.725476745506742,0.0,0.0,0.19090997200967574,0.03585478421481894,0.6535341825407961,207.2328348713261,-4.724815441750777,Ice
-6.6,3.4,78.0,4.0,0.5,0.0,0.22,0.0,0.0,0.74,112.0,-3.55,Snow
-9.0,6.1,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,409.0,-3.0,Normal
-16.0,2.8,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,417.0,-8.1,Normal
-2.8,5.3,95.0,4.0,1.3,5.0,0.36,0.07,0.11,0.69,112.0,-0.6000000000000001,Snow
-1.1,0.37792028923207033,77.59914529123722,0.0,0.0,0.0,0.25,0.12378390478968533,0.07727371088210513,0.82,162.78531248102675,-3.37613820406792,Ice
-1.4,4.7,79.0,1.0,0.1,0.0,0.0,0.0,0.0,0.82,110.0,-1.85,Rain
-13.6,1.1,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,115.0,-6.8999999999999995,Rain
-3.4982794143607787,2.609338001061052,84.22265396968604,0.0,2.940200016803011,0.0,0.14835713995205785,0.0034516229556705302,0.08673898785985804,0.13,105.0,-2.2665752316146794,Ice
-16.8,3.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,115.0,-11.5,Normal
-1.1,1.7,100.0,4.0,5.5,1.0,0.0,0.95,0.05,0.37,112.0,-2.95,Snow
-7.4,2.6,72.0,4.0,0.0,0.0,0.0,0.0,0.0,0.82,430.0,-2.9499999999999997,Normal
4.9,7.3,98.0,0.0,0.0,0.0,0.02,0.0,0.0,0.82,112.0,5.25,Rain
-5.7,3.4,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,125.0,-1.8000000000000003,Normal
5.9,1.8,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,407.0,8.5,Normal
-17.9,4.5,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,110.0,-17.45,Snow
-3.6,1.7,100.0,4.0,1.0,3.0,0.0,0.09,0.19,0.21,110.0,-3.5500000000000003,Snow
2.0,1.2,50.0,0.0,0.0,0.0,0.01,0.0,0.0,0.82,400.0,6.95,Rain
-3.1,2.7,76.0,0.0,0.0,0.0,0.02,0.0,0.0,0.82,425.0,-1.1,Normal
5.7,4.0,89.0,0.0,0.0,0.0,0.04,0.0,0.0,0.82,107.0,1.9499999999999997,Rain
-12.2,1.0,44.0,0.0,0.1,0.0,0.0,0.0,0.0,0.82,400.0,-4.25,Normal
4.7,1.5,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,405.0,7.55,Normal
-7.0,4.0,92.0,4.0,3.0,4.0,0.0,0.81,0.04,0.37,110.0,-16.35,Snow
-5.266448377065472,5.115759805328809,92.18021479651358,4.0,1.6085299446419798,0.0,0.024777618730449515,0.2850679845722253,0.014822663585597418,0.545477352547575,105.0,-4.365944996200642,Ice
-4.2060767804497114,0.1,75.2806043575619,2.7750689594331512,0.2848862050836569,0.0,0.14522212044679955,0.1521816322635711,0.20366843197685625,0.35641515976238936,226.5926238326706,-7.658018049850245,Ice
2.7,0.8,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,417.0,6.45,Normal
0.6,0.9,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,165.0,6.4,Normal
-7.196669834677254,4.327350520600088,81.73740027253781,4.0,0.0,0.0,0.11219968137532488,0.16212845245513072,0.0574928544184993,0.5064679761599336,109.00513265672079,-7.2806153203330695,Ice
4.0,1.7,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,427.0,6.7,Normal
-2.9,2.6,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,405.0,0.9500000000000002,Normal
-5.8,1.9,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,110.0,-0.44999999999999996,Rain
-1.1,0.1,100.0,0.0,2.9083622629351265,0.0,0.0,0.18866971282912837,0.20139718311925975,0.2973553247657014,105.0,-7.674463243884536,Ice
-8.6,0.3,70.0,0.0,0.3,0.0,0.0,0.0,0.0,0.82,465.0,-2.7,Normal
-3.3,5.9,91.0,5.0,5.7,16.0,0.0,0.43,0.17,0.31,110.0,-1.6,Snow
-24.2,1.2,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,110.0,-17.0,Snow
4.6,3.3,79.0,0.0,5.5,0.0,0.3,0.0,0.0,0.71,110.0,2.5,Rain
5.3,4.1,93.0,0.0,0.0,0.0,0.06,0.0,0.0,0.81,112.0,1.35,Rain
-12.5,2.4,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,410.0,-3.35,Normal
-18.0,1.7,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,422.0,-16.4,Normal
4.8,5.0,94.0,0.0,3.4,0.0,0.26,0.0,0.0,0.72,112.0,-2.1999999999999997,Rain
0.2,4.1,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,409.0,-0.8499999999999999,Normal
-3.1,6.5,95.0,5.0,1.6,9.0,0.22,0.0,0.0,0.74,110.0,-1.5999999999999999,Snow
-2.6,2.5,98.0,6.0,5.7,12.0,0.0,0.25,0.2,0.22,110.0,-1.2000000000000002,Snow
-5.973281114354493,3.9052506980978636,72.35956330553948,1.5376658059845065,1.6536154820482674,0.0,0.0,0.0889366595177286,0.0,0.45166270850755824,105.0,-4.2713591329965315,Ice
-18.4,0.4,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,417.0,-4.95,Normal
-3.2,3.6,95.0,4.0,0.6,6.0,0.17,0.03,0.03,0.76,110.0,-1.5,Snow
-19.3,0.6,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,427.0,-10.25,Normal
-16.5,2.7,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,517.0,-9.25,Normal
-5.044084706584471,7.056077518750881,96.47212764598397,1.4585727589143291,0.0,0.0,0.0,0.09647772564498766,0.030562350112949055,0.5157338942217694,209.02627898269196,-13.308005532387142,Ice
-15.3,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,451.0,-4.3500000000000005,Normal
-9.0,3.2,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,417.0,-5.6000000000000005,Normal
5.2,3.6,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,112.0,8.9,Rain
-7.8,2.9,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,422.0,-1.7,Normal
-15.9,0.7,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,450.0,-5.95,Normal
-1.9,2.3,70.0,0.0,0.0,0.0,0.11,0.0,0.0,0.79,115.0,0.5,Rain
-12.6,2.9,49.0,4.0,0.0,0.0,0.0,0.0,0.0,0.82,425.0,-9.25,Snow
-5.2,2.5,88.0,4.0,0.2,1.0,0.13,0.0,0.0,0.78,110.0,-3.4000000000000004,Snow
-4.53885774767618,3.8658555497694653,94.93693827240114,0.0,1.6147428843767637,0.0,0.17459825542992144,0.010382648132743824,0.0,0.6432306546294583,164.55785620815743,-3.916826806312847,Ice
5.9,4.6,92.0,0.0,0.0,0.0,0.07,0.0,0.0,0.81,112.0,2.3,Rain
-6.143288609477934,3.4951380952622904,100.0,1.587617383776914,0.7448751642492285,0.0,0.08591662530976976,0.15268099645652616,0.2048911842405331,0.82,219.66720690384676,-7.003210959896782,Ice
-4.3,6.8,91.0,4.0,1.4,4.0,0.38,0.17,0.1,0.69,110.0,-1.4000000000000001,Snow
-3.8,2.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,112.0,-0.3500000000000001,Normal
4.8,5.6,91.0,0.0,0.2,0.0,0.13,0.0,0.0,0.79,110.0,1.9999999999999998,Rain
-5.6,5.1,87.0,4.0,0.2,1.0,0.11,0.01,0.03,0.8,109.0,-3.3,Snow
-17.3,0.6,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,362.0,-6.4,Normal
5.5,3.0,97.0,0.0,6.5,0.0,0.21,0.0,0.0,0.74,112.0,1.6,Rain
-3.1,5.5,94.0,4.0,10.2,0.0,0.0,1.11,0.04,0.37,115.0,-4.3500000000000005,Snow
-14.3,0.4,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,417.0,-4.5,Normal
-14.3,2.1,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,435.0,-6.7,Normal
-9.389766034672625,1.9284837081476063,100.0,3.196254807133225,1.2513250769539066,0.0,0.008013330537864904,0.1812672562860478,0.02101362322112489,0.82,244.9368952313352,-7.927952392149859,Ice
-1.2,1.9,98.0,4.0,0.7,14.0,0.75,0.0,0.0,0.64,110.0,-6.9,Rain
-3.2,7.5,93.0,4.0,0.7,6.0,0.12,0.0,0.0,0.79,112.0,-1.45,Snow
5.6,1.8,99.0,0.0,5.6,0.0,0.34,0.0,0.0,0.7,425.0,0.9500000000000002,Rain
-11.5,3.8,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,110.0,-4.7,Normal
-4.7,2.5,93.0,4.0,0.5,4.0,0.0,0.24,0.18,0.26,115.0,-2.3,Snow
-1.9,4.7,100.0,4.0,4.7,2.0,0.13,0.06,0.08,0.78,110.0,-2.25,Snow
-5.3,4.5,76.0,4.0,0.0,0.0,0.0,0.0,0.0,0.82,110.0,-1.85,Snow
6.2,2.4,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,370.0,7.95,Normal
-19.5,1.3,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,475.0,-6.199999999999999,Normal
-0.3,2.5,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,422.0,0.0,Normal
-5.8,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,402.0,-1.3499999999999999,Normal
0.9,2.1,97.0,1.0,7.0,0.0,0.57,0.0,0.0,0.66,112.0,-5.6,Rain
-7.4,4.6,68.0,4.0,0.0,0.0,0.0,0.0,0.0,0.82,430.0,-3.15,Snow
7.2,1.1,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,400.0,9.05,Normal
-2.0,5.1,97.0,4.0,1.7,0.0,0.15,0.13,0.16,0.63,112.0,-1.5499999999999998,Snow
-9.4,5.2,64.0,4.0,0.0,0.0,0.0,0.0,0.0,0.82,490.0,-8.8,Snow
-6.6,4.9,77.0,4.0,0.1,1.0,0.07,0.0,0.0,0.81,112.0,-5.3,Snow
-5.741042053907632,4.059215983960383,86.56548017209855,0.12714971861898183,0.0,0.0,0.05962021372790744,0.0563735095178109,0.37560313198896944,0.6709907549755602,105.0,-1.312588497824156,Ice
-2.612291834964855,0.1,91.10182702933375,2.8070496408121675,5.25835152002197,0.0,0.07190093584824449,0.19296178963416885,0.13834690311890557,0.26882006249154883,112.36803128591208,-5.105601224681169,Ice
-5.1,2.3,85.0,4.0,3.3,0.0,0.37,0.0,0.0,0.69,140.0,-1.95,Snow
-1.9,2.2,98.0,5.0,1.4,6.0,0.21,0.0,0.0,0.74,107.0,-0.6499999999999999,Snow
6.9,0.8,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,480.0,9.700000000000001,Normal
-4.97293115975352,0.1,90.9959504356871,0.0,3.9953756838811207,0.0,0.05133866841186558,0.15688423558315,0.14412457456487243,0.35275994539124045,105.0,-3.238077934902302,Ice
-4.1,3.0,91.0,4.0,0.9,3.0,0.34,0.0,0.0,0.7,112.0,-1.95,Snow
4.5,2.4,95.0,0.0,0.2,0.0,0.1,0.0,0.0,0.8,112.0,1.7500000000000002,Rain
5.4,0.2,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,396.0,8.35,Rain
-3.4,4.0,100.0,5.0,1.3,19.0,0.14,0.05,0.06,0.78,109.0,-3.3,Snow
-4.0,1.9,87.0,4.0,3.3,0.0,0.18,0.0,0.0,0.76,110.0,-2.15,Snow
6.0,0.3,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,110.0,8.0,Rain
3.6,0.4,68.0,0.0,0.0,0.0,0.07,0.0,0.0,0.81,112.0,6.15,Rain
-4.5,2.5,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,430.0,-1.6500000000000001,Normal
3.1,1.4,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,409.0,6.0,Normal
-10.6,3.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,442.0,-10.85,Normal
-1.1,3.4134524333498746,96.92626632306805,0.0,3.238738539755541,0.0,0.0506199446884569,0.29862821821200336,0.0,0.6594401529922095,119.11716900570357,-10.858446613724837,Ice
-12.1,3.2,51.0,4.0,0.0,0.0,0.0,0.0,0.0,0.82,437.0,-6.550000000000001,Normal
-6.035337824773876,3.36793086419231,100.0,0.0,5.3641845777840125,0.0,0.022739976422094223,0.1588838853480776,0.14187284045705664,0.5828946627229288,105.0,-2.7321963599134316,Ice
-11.3,6.6,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,417.0,-6.75,Normal
2.1,1.2,93.0,0.0,0.0,0.0,0.35,0.0,0.0,0.7,112.0,0.8499999999999999,Rain
3.8,2.7,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,404.0,8.6,Normal
4.6,6.3,98.0,0.0,1.8,0.0,0.12,0.0,0.0,0.79,112.0,-0.8500000000000001,Rain
5.8,3.1,100.0,0.0,5.2,0.0,0.2,0.0,0.0,0.75,110.0,-0.6000000000000001,Rain
-17.3,1.6,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,133.0,-4.6,Normal
5.2,3.1,94.0,0.0,0.9,0.0,0.36,0.0,0.0,0.69,110.0,7.050000000000001,Rain
3.2,0.9,100.0,0.0,3.1,0.0,0.1,0.0,0.0,0.8,110.0,5.25,Rain
-20.2,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,420.0,-12.200000000000001,Normal
-17.5,2.2,33.0,0.0,1.4,0.0,0.0,0.0,0.0,0.82,440.0,-3.9499999999999997,Normal
-2.6,2.8,97.0,4.0,1.0,11.0,0.0,0.18,0.12,0.37,112.0,-4.75,Snow
3.6,1.2,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,411.0,6.3,Normal
-17.8,3.4,35.0,0.0,0.0,0.0,0.0,0.52,0.02,0.38,415.0,-17.599999999999998,Normal
4.9,3.4,93.0,0.0,0.2,0.0,0.12,0.0,0.0,0.79,109.0,1.8499999999999999,Rain
-8.8,0.8,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,290.0,-2.8,Normal
1.2,0.8,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,455.0,6.5,Normal
5.8,0.5,70.0,0.0,0.0,0.0,0.01,0.0,0.0,0.82,110.0,9.100000000000001,Rain
-1.8,1.6,97.0,5.0,5.9,6.0,0.0,0.4,0.19,0.28,112.0,-0.34999999999999987,Snow
-6.0,5.2,80.0,4.0,0.1,0.0,0.03,0.0,0.0,0.82,112.0,-2.65,Snow
-3.5,1.1,59.0,0.0,0.0,0.0,0.01,0.0,0.0,0.82,112.0,0.6500000000000001,Rain
-6.3,4.9,72.0,0.0,0.2,0.0,0.0,0.0,0.0,0.82,435.0,-2.1,Rain
-7.3,2.6,79.0,4.0,0.5,3.0,0.43,0.01,0.04,0.68,110.0,-5.949999999999999,Snow
-5.0,4.2,90.0,5.0,0.3,8.0,0.06,0.02,0.02,0.81,112.0,-3.05,Snow
-5.247285640549362,0.1,78.44701690705861,0.0,0.8533240411152472,0.0,0.12349761087133451,0.4,0.0945005054882185,0.297159582824883,105.0,-4.15428710024196,Ice
-6.337095375661573,0.5167094632668277,94.98909807000406,1.7844676158209973,1.9042281016583607,0.0,0.25,0.03458172485469249,0.14850977420809935,0.13,112.19873556195756,-7.283227110991025,Ice
6.2,1.1,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,411.0,9.8,Normal
-7.0,1.9,71.0,0.0,0.2,0.0,0.0,0.0,0.0,0.82,110.0,-3.35,Normal
1.8,2.0,100.0,1.0,9.0,0.0,0.51,0.02,0.04,0.67,109.0,-5.45,Rain
-9.055034115136309,4.952075295126052,86.12117436056938,2.084829728285185,1.4262948861338893,0.0,0.0,0.08617374483906251,0.1859502798017088,0.7060473955725457,105.0,-3.138235691894748,Ice
-16.9,0.1,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,442.0,-5.9,Normal
-3.1,2.2,98.0,4.0,1.2,4.0,0.0,0.27,0.13,0.35,109.0,-6.4,Snow
4.5,1.3,97.0,0.0,1.9,0.0,0.29,0.0,0.0,0.71,109.0,7.300000000000001,Rain
-6.5,5.4,76.0,4.0,0.4,0.0,0.25,0.0,0.0,0.73,112.0,-2.9,Snow
0.0,0.8,99.0,4.0,1.7,0.0,0.25,0.13,0.16,0.71,110.0,-2.1,Rain
-5.3,3.6,88.0,4.0,0.8,2.0,0.0,0.2,0.1,0.43,107.0,-2.25,Snow
-8.7,1.1,59.0,0.0,3.3,0.0,0.0,0.0,0.0,0.82,122.0,-1.9,Normal
-2.7,3.9,93.0,4.0,3.2,3.0,0.31,0.0,0.0,0.71,112.0,-1.2000000000000002,Snow
6.2,3.1,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,425.0,9.45,Normal
-2.1,1.4,69.0,0.0,0.0,0.0,0.01,0.0,0.0,0.82,412.0,0.8999999999999999,Rain
-4.0,1.8,98.0,4.0,0.2,4.0,0.07,0.02,0.03,0.81,112.0,-3.15,Snow
-7.464716038351108,2.9851317820569485,98.77440548120204,0.743668484264876,0.0,0.0,0.04509343529318567,0.11639485696668066,0.1176944607765383,0.5521743247266556,151.98620735521578,-6.66180932693238,Ice
-2.4,2.8,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,400.0,0.09999999999999987,Normal
-2.8,4.1,97.0,5.0,3.4,12.0,0.0,0.3,0.2,0.24,110.0,-1.4,Snow
-15.6,3.6,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,410.0,-6.0,Normal
-3.2,7.6,96.0,5.0,2.5,8.0,0.0,0.8,0.06,0.37,110.0,-2.1,Snow
-3.9,5.4,88.0,4.0,0.3,2.0,0.15,0.0,0.0,0.77,112.0,-1.55,Snow
4.7,2.5,93.0,0.0,6.7,0.0,0.01,0.0,0.0,0.82,12.0,4.55,Rain
-5.4,2.0,80.0,4.0,0.0,1.0,0.0,0.03,0.03,0.79,107.0,-1.6,Snow
-6.0,2.2,76.0,4.0,2.0,0.0,0.3,0.0,0.0,0.71,110.0,-2.1,Snow
-13.1,0.6,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,430.0,-8.9,Normal
6.5,2.2,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,402.0,8.8,Normal
-12.9,3.3,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,495.0,-8.8,Normal
-17.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,402.0,-6.5,Normal
-19.3,2.1,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,532.0,-4.95,Normal
-16.9,2.8,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,435.0,-7.05,Normal
-13.5,2.5,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,450.0,-5.699999999999999,Normal
-3.3,3.0,99.0,5.0,1.4,10.0,0.0,0.16,0.22,0.19,115.0,-1.15,Snow
-4.8,7.2,85.0,1.0,0.3,0.0,0.18,0.0,0.0,0.76,110.0,-2.4,Ice
-18.6,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,422.0,-5.55,Normal
-13.4,2.6,39.0,0.0,0.2,0.0,0.0,0.0,0.0,0.82,407.0,-2.85,Normal
4.0,3.1,87.0,0.0,17.2,0.0,0.19,0.0,0.0,0.75,112.0,0.3999999999999999,Rain
5.5,1.6,91.0,0.0,0.0,0.0,0.12,0.0,0.0,0.79,112.0,1.8000000000000003,Rain
3.9,1.7,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,425.0,5.55,Normal
-6.4,2.8,66.0,4.0,0.0,0.0,0.0,0.0,0.0,0.82,465.0,-6.3999999999999995,Normal
-4.0896868174382,2.7687702445659736,100.0,1.4737762449117493,1.005944360837266,0.0,0.0,0.2931615719287051,0.1053343494445526,0.3665267486672805,105.0,-10.328339994804761,Ice
-7.0,3.0,94.0,4.0,3.4,2.0,0.0,0.85,0.05,0.37,110.0,-16.35,Snow
7.9,2.9,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,400.0,9.1,Normal
-4.55786013402912,4.18895409344829,100.0,1.8592203719043328,0.7084768098612234,0.0,0.10549943802403036,0.27250044546921126,0.31465762776672446,0.4543470923612603,105.0,-6.558946009645703,Ice
5.4,2.5,99.0,0.0,1.8,0.0,0.09,0.0,0.0,0.8,112.0,0.8000000000000003,Rain
-3.1,1.8,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,397.0,0.7,Normal
-2.8,3.8,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,400.0,0.30000000000000004,Normal
-13.5,0.7,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,437.0,-7.3999999999999995,Normal
-4.3,5.3,96.0,4.0,0.5,6.0,0.0,0.2,0.12,0.36,107.0,-5.1,Snow
4.6,4.9,92.0,0.0,0.1,0.0,0.08,0.0,0.0,0.81,110.0,1.8,Rain
-7.0,5.5,73.0,4.0,0.2,1.0,0.0,0.0,0.0,0.82,112.0,-2.95,Snow
-13.8,0.3,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,495.0,-6.15,Normal
5.2,2.7,96.0,0.0,1.4,0.0,0.15,0.0,0.0,0.78,112.0,0.8500000000000001,Rain
4.9,3.4,91.0,0.0,0.0,0.0,0.07,0.0,0.0,0.81,112.0,1.9000000000000001,Rain
-8.602710902674376,1.4890407549104654,87.45665970275094,2.8883044295883114,0.0,0.0,0.0,0.18784294946058677,0.0,0.6212926632550999,105.0,-7.554966087182761,Ice
-14.0,0.3,70.0,0.0,0.1,0.0,0.0,0.0,0.0,0.82,402.0,-5.15,Normal
-14.6,1.3,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,435.0,-5.95,Normal
-10.9,0.4,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,417.0,-4.55,Normal
-1.1,0.49925919363061677,89.8843781374724,0.6266291369996604,0.0,0.0,0.0,0.0,0.26774063562472994,0.22104336475518072,105.0,-4.531796266688792,Ice
-6.7,3.0,73.0,4.0,0.0,1.0,0.0,0.0,0.0,0.82,150.0,-2.5,Snow
-5.6,1.3,84.0,4.0,0.4,2.0,0.21,0.0,0.0,0.74,110.0,-3.25,Snow
-3.0,5.9,100.0,6.0,1.6,12.0,0.0,0.22,0.34,0.12,110.0,-1.9000000000000001,Snow
4.8,2.0,98.0,0.0,6.1,0.0,0.07,0.0,0.0,0.81,110.0,1.5,Rain
-4.804660927075263,4.086492972023189,72.61876503545034,1.9456082546882776,5.027908495400934,0.0,0.0,0.03375486946956349,0.0,0.663223035916958,105.0,-7.295290512328802,Ice
-10.649314049712826,2.334254867330986,79.88894409920387,0.0,2.210000822867584,0.0,0.18635175304672616,0.053635654766639576,0.03495835189485981,0.82,143.2445681059603,-6.606194170816599,Ice
-1.7380155900307694,3.1811806353766814,74.01005660392224,3.0978771459197025,1.3680648375834117,0.0,0.10951884953429182,0.0,0.08493037723777962,0.7139488300599685,105.0,-5.886194101025385,Ice
4.9,1.7,86.0,0.0,7.4,0.0,0.25,0.0,0.0,0.72,110.0,1.9000000000000001,Rain
5.6,5.0,99.0,0.0,3.8,0.0,0.18,0.0,0.0,0.76,112.0,-1.5999999999999996,Rain
-16.1,0.2,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,162.0,-7.050000000000001,Normal
3.5,2.5,88.0,0.0,1.5,0.0,0.0,0.0,0.0,0.82,485.0,9.100000000000001,Normal
-3.0,4.5,100.0,5.0,2.7,4.0,0.0,0.19,0.07,0.43,110.0,-4.25,Snow
7.3,1.9,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,404.0,9.75,Normal
-4.8,3.6,92.0,4.0,0.6,4.0,0.02,0.07,0.14,0.3,112.0,-3.0999999999999996,Snow
-11.0,4.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,592.0,-4.75,Normal
-8.714418058911535,1.4926085206634014,91.09726843353222,2.944195576404697,1.0923081604731708,0.0,0.19235397324326037,0.20049136210146745,0.0,0.2043019763301353,121.39929239907417,-12.673203601461466,Ice
0.4,2.1,71.0,0.0,0.0,0.0,0.21,0.0,0.0,0.74,115.0,1.65,Rain
-15.9,1.2,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,425.0,-5.25,Normal
-5.8,4.3,83.0,4.0,1.5,0.0,0.0,0.08,0.1,0.41,110.0,-3.25,Snow
-1.1,1.1136999305259858,63.67648630362192,0.680270095000413,4.298100533019554,0.0,0.06956743907527056,0.0,0.09906713858715595,0.7001015480793238,249.94287995664814,-4.172239910202971,Ice
